comment,toxic,lang
"Dude this is how Blaxthos operates. He GAMES the system to hype his FAR LEFT liberal agenda, then when he is busted, he sets up a dungeons and dragons type wikipedia trial to oust you accusing you of the VERY things he's guilty of. Wikipedia in general and Blaxthos in particular have a LONG AND SORD",1,en
1=listen u wikipedia fags unblock me or i kill u all,1,en
What was racist about the comments I put! There is no sight of that. And where did I say about aryan brothers? You just tell plain lies. The sources I have given are very reliable scientific facts and for it to be on 3 newspapers tells how true and reliable they are. No one will post them if it is n,1,en
"if this is really world you enter my yard, I will use my hunter rifle blow out you head.
but we are in wiki, so I will flag you as vandals.",1,en
"""
""""stupid""""? I'm so glad that Wikipedia is not biased.  """,1,en
"WOW 

go sUUck my c0ck you little f0ckers.",1,en
"A Message to You Allie
Oh HAI, cockmonkey n!gger!",1,en
"HA HA HA!  No one took you seriously Drakhan!  I am not blocked, and continue to fight for my friends website!  HA HA HA HA HA HA HA HA HA!  You havn't seen the last of me yet!  HA HA HA HA HA HA HA!  by the way, i forgot to tell you, i work for wikipedia! HA HA HA! I can't be blocked, but i can blo",1,en
"""

Purrum, look in the mirror mate because you're full of self-righteous opinions, views, hypotheticals, allegations, accusations, hearsay and fabricated information on Ronald Ryan. And, you have the ordacity to express them on Wikipedia! 
Tell us Purrum, why don't you also request deletion of every",1,en
hey hellor sup ur gay   hey hellor sup ur gay   hey hellor sup ur gay   hey hellor sup ur gay   hey hellor sup ur gay   hey hellor sup ur gay   hey hellor sup ur gay   hey hellor sup ur gay   hey hellor sup ur gay   hey hellor sup ur gay   hey hellor sup ur gay   hey hellor sup ur gay   hey hellor s,1,en
"Removed the statement.  It would be obvious from the specifics I mentioned that I have read the article.  So in response to your blatant insult, fuck you too.",1,en
mind yo damn buisness,1,en
"Stop Changing my work 

Listen you pimple faced punks. Vamp has been confirmed to return in MGS4. Stop changing my work.",1,en
"brewing up falsified RFCs. If we are not adult enough to sort it out here consensually, then we do not deserve the Wiki.",1,en
"You are a major fag 

I am going to write you a paragraph to why you are a fag and to never contact me again.
 
Dear GB fag (whoops),
You are a fag because you are trying to get with me when I am a man and so are you (I hope). You also act in dooshish way. You dont like to play pranks on a dooshish ",1,en
"""

New Award

Well Done!!!

  The IAmTheCoinMan You Are Really Annoying And You Are Good At Anti-Vandalism Barnstar I, , award you the The IAmTheCoinMan You Are Really Annoying And You Are Good At Anti-Vandalism Barnstar for your multiple prompt reverts to my joke.  Protecting the wiki isn't importa",1,en
"== Nazi bastard == 

 I will hang your corpse from a tree",1,en
"Get a life you animal fucker
Shut up you fucking nigger. Fuck off and shit your pants full of all the shit you can fill them with. 144.131.176.126",1,en
"""
 Next thing you fuckers will say that those robotic planes in the movie are not called """"Hunter Killers"""" because the movie didn't mention their names even though it's in the fucking script too. This article is stupid, and just like all the Wikipedia jokes, unreliable source for going against offi",1,en
"== suck a fatty Glane23 == 

 i hope you die from choking on godzillas swelling erection 
 i hope your mother gets sodomized by kim jong un 
 i hope your brother gets his testicles fed to rabid mole rats 
 i hope your sister gets her prepubescent vagina ripped off so i can wear it as a hat 
 i hope ",1,en
"== wtf is this == 

 did some company exec write this bullshit? i mean come on here, lets get a real article written and not some advertisement crap. im gonna keep deleting the bs until this",1,en
engage in homosexual sex,1,en
the Jews should be expunged,1,en
""" 
 Hi I am THE PUPPET MASTER and I shall destroy all that annoy me!!! 
 Wikipedia wants me to go play in the """"sand box"""" and i have to say to them FUCK YOU! 
 As if I'm going to go play in the """"sand box"""" like a stupid fool who stands in  line when I have the entire internet in front of me!     
",1,en
"Who the fuck screwed with that vocal profile?The s(h)ame happened to that of Mariah Carey and Britney, you look on the internet you fuck and you'll see that mostly they CONFIRMED the info.",1,en
"wikipedia and hate the way you have behaved and hope for the new year, that what little humanity you still may have left in you power drunk soul,  you will recognized that wikipeida is evil and you should turn you back on it and leave it.  Wikipeida will do no good for any one it touches.",1,en
This guy is a fucking tool! LOL,1,en
"UNBLOCK ME NOW, I DID NOTHING WRONG. UNBLOCK ME NOW, RIGHT NOW YOU FUCKING BASTARD.",1,en
"== hamza butt == 

 hes sitting next to me his life is very intresting and he shaved of his tash what a douche bag",1,en
"I will do Whatever i want and it is my right, what is both of yous Problem Asshole.",1,en
"you study this situation: Luigi is active editor in Italian  wiki: no suspect on him as a sock! But here sockpuppets DIREKTOR/Alasdair/Kubura/Zenanarh of banned accounts user:No.13, user:Afrika paprika and many others pushed disastrous user:Moreschi at insane action of Luigi's ban! Shame on all you!",1,en
"Hey, read my lips: FUCK YOU. And keep off my page, I don't want to see you here again.",1,en
Pseudomonas is a stupid fucker,1,en
"Ummmm.... In case your Communist, Nazi super left self did not realize it. Someone else made the last edit, and I agreed to it. That is the way it is done in a democracy, or does that just chill you. Should I hide my family from you now before you and your Nazis come and rape and kill us for disagre",1,en
HOPE YOUR HEAD GETS CUT OFF AND SOMEONE WIPS THERE ASS WITH IT AND THEN STABS YOU IN YOUR HEART,1,en
"MY FARTS DONT SMELL

ou",1,en
"""

 retARdED 
i was wondering how long it would take your faggot ass to stalk me
finally after a few months you get it, well, i guess ill blank my user page and create a new account, since you have to be a little bitch
ive done so many constructive edits then an anon (which is probably you) runs thr",1,en
"""

 que? 

oh lighten up. seriously, the Randstad or however the hell you spell it already has """"Hot Issues"""" which is already risgay. why not make it smokin' hot. i do not see the harm. """,1,en
She's probaly a Gurgurshite.,1,en
"AM making a formal complaint about your biased stance 

I have more than enough evidence, how you have SELECTIVELY erased certain UN-orthodox POV which YOU deem unacceptable!

So in which case, i will ask, does WIKI accept the un-orthodox churchs POV, or ONLY THE ORTHODOX CHURCH!

and ALSO, will que",1,en
"FUCK U CAMEROON

PROTECING ILLEGAL EDITS BY MOHAMAD AYOOB

U WILL BE HUNTED NOW",1,en
"Get off your high horse, or block me.",1,en
"Please keep in mind that he is an idiot and maybe once someone calls him on his bullshit, he'll shut the fuck up. This is your final warning, get the fuck off my page.",1,en
"I'm Jim,a retarded idiot .",1,en
"== Hi == 

 You are quite the mouldy old anal crease 
 x",1,en
"Your ass 

Hey, Okay, you don't want to put my friend's penis in your ass..Then, how about my penis in your and vaibhav's ass?",1,en
"Let the vandals do what they want! 

You people suck! It's true about Wellington college being established in ∞!! common what is the point of having an open encyclopedia if you can't edit it???",1,en
"Get off my fucking back.. You God-damn little Indian RETARD 

Get off my fucking back.. You God-damn little Indian RETARD. Go and bully around someone else. AND you can shove up your SPI up you Indian ASS.",1,en
"Fucked with the wrong muchacho.  21:19, July 23, 2005 (UTC)",1,en
"Absurd claims 

Stop, you dimwit. Your accusations and insinuations may be well-intentioned but you are clueless. Sure, be bold but don't be fucking stupid. -",1,en
"""Don't forget; Moses damned you before his death as """"Israel betrayed her God so let they spread all over the world!"""".Yes, there is an israel today but the peace has never come there and it won't be.3/4 of jews are diaspora.Anyway...well then difficult days are waiting israel.Especially about iran.",1,en
"Kiss my Ass cline 
wtf did others do to you",1,en
Fuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jew,1,en
"Table 
The date table is fucked up? Can somebody un-fuck it?",1,en
"Martyman is a sad little man with no penis and he enjoys sucking penis. 

 is a sad little man with no penis and he enjoys sucking penis. Love your profile Mr Martin Conway. Desperado RSVP profile  is a sad little man with no penis and he enjoys sucking penis. Love your profile Mr Martin Conway. Des",1,en
"o feel sorry for you, fuck off you american bastard",1,en
"Message 

Get a life- fuck off you mull!

122.106.83.63   (767-249ER- Admin)",1,en
"go fuck yourself, how is this unconstructive you annoying cunt",1,en
"Splash15hotel, ur a fucking faggot, dude. Get a life!",1,en
I wish you had died in that earthquake.,1,en
you suck donkey balls fag,1,en
"""

 You are one of the most pathetic administrators on this site. 

This is just plain sad. I am a susbcriber to Jane's Intelligence online, and I found the article easily. (you need to be a subscriber to access it, but it is certainly not hard to find). If you tally up the total UDA/UVF/LVF killed ",1,en
And BTW 90% of wikipedia is jack shit under zionism...and u tell me about sources....what source you have of the abrahamic god? Go ask ur kings the JEW. Lol sources .,1,en
DCANDETO SMELLS FUNNY! HE IS VERY MEAN!,1,en
"My Dad reckons it's because they tried to break America, so the fucked off, failed and by the time they came back, no one cared here.",1,en
"wikipedia does not like black people they block ips from black areas so they can not edit 

ddd",1,en
"This last guy is right, the rest of you are fucking retarded.",1,en
"78.101.161.86   

ANNA LIKE MA DEEEEK",1,en
They had SEX with Athena,1,en
"Molesterfield 

Me trying to be a hero for making the Westerfield article?!!!???  That's ridiculous!  Pass me some of that joint you're smoking!  )",1,en
"talk update 

This is a picture of me (right) and a total fag buttpirate (left). We love to pack eachothers fudge and molest children.",1,en
"You can't even shoot a fart outta yer own arse! 

Dirty Frenchman",1,en
"Rubbish

Airbus is rubbish, damn the A380 and the rest, throw Airbus' founder into the fire.  Boeing747 and 787 is the best.  Kill Airbus.  Delete the page!210.0.214.86",1,en
"""

 Re: Fruity Pebbles 

Hello there. I see you got the Fruity Pebbles page blocked with your incessant whining and complaining. Unfortunately now the information regarding Mr Reynolds and his Fruity Pebbles Fan Club can not be added. This is very sad. Perhaps you should kiss some butt and get it re",1,en
", you bloody drugo",1,en
"What the fuck? 

Cluebot NG is in your house... does that?",1,en
"hrm 

Hello, faggot.",1,en
Mmmm... yes... a pint of palestinian blood would be a fine dessert right now. -  talk/email,1,en
HEY ASS HOLE WHATS YOUR PROBLEM!!!!,1,en
"Hey, you degenerate ape 

Go sit on a live grenade",1,en
"PICTURE YOUY MOTHER WITH HER WRINKLED UP ASS IN THE AIR!!! GREASE UP THAT POOPER AND JAM IT IN!!

(go fuck your mother)

You better leave me alone you little runt",1,en
*SHUT UP YOU GOD DAMN RETARDS,1,en
I said go fuck yourself you robotic piece of cunt.,1,en
"im going to punch jim wales one day. ill find him, then ill fucking punch him out.",1,en
You twats know fuck all about anything.,1,en
""" 

 """"This is laughable. The entire cadre is coming to get me! I didn't register a new username, so it's not a sock puppet, sorry to disappoint you. I was mocking DocFisherKing's use of IP address accounts in order to make it appear that there's more support for his position than there really is. 
",1,en
Fuckwad... you deleted my page.,1,en
"==.== 

 You suck and I hope you die.  

 Have a nice day!",1,en
WTF are you stupid white idiots talking about now i no that ur white becoz in my experience only white guys have little tiny dicks and trust me that dick there in the main page IS TINY! In size we must state that black men have the biggest by far compard to any race by atleast double the length widt,1,en
"hey marnette, fuck u u fucking queerbag who sucks on cocks!!! fuck u!!! leave me alone and go suck on some guy's cock u fuckin' queermo!!!   oh_babe",1,en
haha you got screwed by arbcomm,1,en
"== ginsburg == 

 I cannot believe you are in a movie.  I went to see that piece of shit My Super Ex-Girlfriend and ... uh, you were in it.  I nearly shit myself in the movie theater.  What the fuck is going on with the Wikipedia article?  What the fuck is going in general!",1,en
"Hoighty-toighty 《What power do you hold over people, you're just a pigheaded posh yank that thinks he rules the roost because he   just so happens to be an admin 》Wikipedia is based on corruption and lies and tossers like yourself!  Fuck off back to your little shack out in the Bayou! Oh and don't l",1,en
I think you need to grow some balls.,1,en
"Hey I thnk that you an asshole 

You just love to fuck your momk all day bitch.  Stop Fuckinmg her now!!!!!!!!!!  Got it bitch",1,en
"Don't worry about this TheJPS broad... she is a total numbskull. TheJPS is an extreme left wing editor that uses Wikipedia to bully people with different political beliefs than her own. Also, TheJPS has a small group of left-wing extremist administrators that have all NOMINATED each other and just g",1,en
FUCK YOU FUCK YOU FUCK YOU FUCK YOU FUCK YOU,1,en
YOU GUYS ARE FUCKIN CRAZY YOU STUPID SHIT LICK YOUR OWN PIMPLY FAT UGLY BUM!!!! YOU ARE CRAZY YOU ALL GAYS AND FAGGOTS IF NOT MALE THAN LESBIAN I KNOW YOU GONNA DELETE ME OR DO YOUR STUPID BLOCK THING TO ME NOW BUT I DON'T CARE YOU ARE SINGLE AND HAVE THE WEIRDEST BOOBS OKAY I HATE YOU BITCHES!,1,en
"""

 Controversial Remarks Alleged Calling Facebook Users """"Dumb F**ks"""" 

Quote: To avoid being blocked, instead of reverting please consider using the article's talk page to work toward making a version that represents consensus among editors. 

!!!!THAT IS WHAT I AM DOING!!!!

REFRAIN FROM DELETIN",1,en
"Y U REMUV MY POST AGANE 

EY YOU NIGGUR I SAID I SUE AND NAO I AM YOU REGRET IT FO EVUR YOU NIGGUR",1,en
"Incidentally, WP's rules about uploading images suck.",1,en
YOU ARE ALL FUCKING THIS PAGE UP. Because you want to make your own country looks better. Whoever removed the Aussie and NZ part is an idiot. Also the suggested theory of how the yard glass came to exist is incorrect. I have posted it before with proof amoungst other facts about this but some people,1,en
"TheManWhoLaughs

Can you believe this troll? He's the one who kept removing the secondary theme for WrestleMania 22. He's calling me a troll and say I am harassing him by putting a warning on his talk page, and says that WWE is wrong. Some people can be so annoying, especially when they think they a",1,en
Bite me. In the butt.  (talk - ),1,en
"fuck malaysians
Malaysians are a fucked race and should be wiped of the earth.",1,en
==You're a fucking idiot==,1,en
.  She's had her share of balls in her mouth,1,en
"Ohhh I'm sorry did I hurt your little feelings? 

Let's all shed a couple tears together. 
LOL What a joke. I bet you feel pretty important, pathetic little wikipedia volunteer. Have fun living in your mother's basement drawing comic books, lowlife.",1,en
"You can take your sandbox and shove it up your ass

You may also wish to visit Hell.

Thank you. ;)",1,en
"i dare you 

Block me. I will do it again, i dare you to reply to my discussions rather owning articles and issuing warnings.",1,en
u think i get impressed by some f@ck!ng swedish @$$hole who has been on Wiki for 2 years? Hell no. Official press releases by Media outlets have been accepted for years now - and so will this one be.,1,en
"Ooh wow, a veteran editor! You've been around for what, 2 years? I've been around for more than twice that and I reserve the right to flame no-life asshats like you. Cheers",1,en
"Idiot 

Fuck you, I had advanced tickets to see this thing because I wanted to see it so badly and your piece of shit asses ruined it for me.",1,en
Atheism is full of bias shit,1,en
"****Even if I did make a goof, you don't have to be an asshole and say that you think I should stay away from AfD.",1,en
SPAMSPAMSPAMSPAMSPAMSPAMSPAMSPAMSPAMSPAMSPAMSPAMSPAMSPAMSPAMSPAMSPAMSPAMSPAMSPAMSPAMSPAMSPAMSPAMSPAMSPAMSPAMSPAMSPAMSPAMSPAMSPAMSPAMSPAMSPAMSPAMSPAMSPAMSPAMSPAMSPAMSPAMSPAMSPAMSPAMSPAMSPAMSPAMSPAMSPAMSPAMSPAMSPAMSPAMSPAMSPAMSPAMSPAMSPAMSPAMSPAMSPAMSPAMSPAMSPAMSPAMSPAMSPAMSPAMSPAMSPAMSPAMSPAMSPAMSPAM,1,en
"""

 Censorship 

Was Final Fantasy VII censored at all? I mean, the content wasn't as strong as, say, Final Fantasy VIII's, but I would imagine something was censored. Plus, it doesn't say anything about censorship on this page. Could someone please answer to this? 
Not that I recall. It certainly w",1,en
"You must be killed by me 

I support 影武者 forever!!!",1,en
"== Stupid Question == 
 Hi I have a stupid question. You see there is one kid in my class that I despise. He keeps on making fun of me and dissing me. One day I'm gonna crack and beat him up. But I don't wanna beat him up. Could you offer me any adive?",1,en
Does the article really mean genital gerkins? Not merkins?,1,en
"Hmmm... 

So you decide not to answer my question huh?  Is it because I am Japanese?  I knew it!  This site is fucking racist.  You are a god dam motherfucking racist piece of shit!  All you Japanese hating motherfuckers should go to hell.  Especially the Americans!.  They should go to hell for kill",1,en
""" 
 :Continuous repetition of the same bull-shit won't make it notable, neither will twitter or any other crap references that you are using. I suggest you stop the continuous disruption. —   """,1,en
Malleus Fatuorum:  You're quite the condescending asshole.  Who changes your diaper for you?  Seems it's due.,1,en
"==Group Friction== 
 Ghost and Rae have stated they didnt like the album and thought that rza fucked it up. i was gonna write a section for the page but got lazy...so if anyone wants to write one here are the sources.",1,en
stfu UGLY ALL DAY!1111,1,en
I still can't believe Casey is for real. He sounds too dumb / silly / stupid to be so. I believe he's part of a viral campaign.,1,en
material wqhatever who is this. sh*ts annoying. Go f*ck yourself,1,en
"""

THE USED WORDS OPENLY MAKE THIS ARTICLE A VERY BIASED ONE

I would like the person who wrote the line that """"an increasing number(!) of Turkish intellectuals"""" support the genocide THAT HE SHOW SOME REFERENCE and PROOF.  Also the SO-CALLED fact that over a million Armenians are killed IS A VERY D",1,en
"She is a Motherfucker 

I will block you Motherfucker, Shit, bitch, punch, kill, swear, do nudity, so shut up, frickin around give you drugs, call you names like shit, fuck, bum, poo, damn! so fucker, you will be blocked and dead you shit and fuck, and I will do the rude finger sign. You fucker get ",1,en
. HAHAHA criss d'anglais. kosser vou atendé pour me fuckin' bloker criss de fucker. vou etes juste des estii de caliss de fuckin sale a fuckin' grosse marde. Get the fuck out and find a fuckin' life. chu sur ke vou gagner comme 2$/jour estii de gang de pauvre a marde. vou avez une criss de job de me,1,en
He is a bastatrd and a Hom Sexual.,1,en
"Blocked for marking link rot????????????? 

Hi,
I just got blocked for daring to mark articles with link rot problems.
Blocked for tagging a problem?????
Could you and the rest of the link rot specialists possibly come to my defence?
Thanks so much, 99.238.74.216",1,en
your a fag suck a dick monky nigger lover.,1,en
"AM A TREMENDOUS FAGGOT, HUMP MY RUMP!",1,en
"== You're a dumb faggot == 

 well you are sorry but seriously man",1,en
"And i give you the very same last warning, Stop taking sides and abusing your power. user moshe have clearly lies about the agreement of calling Fyre, and it is there for everyone to see in the talk page, again i have reported him and have said that he have lied and then vandalized. If you still wan",1,en
", you know, that I'm a 42 year-old gay, pubeless, virgin, who lives with his mommy",1,en
"No dumbF-CK, YOU quit your disruptive editing

Bernie sanders is divorced. Quit CENSORING that out of his article. And, for goodness sake, learn to use Google and don't knee jerk delete anything about the man you don't like.162.216.14.26",1,en
"RE:  Hulk changes.

Fuck off idiot.

user coldbrotha",1,en
""":A certain admin will block you if you tell the truth about a certain user's dirty tricks. But she won't do anything to the user who pulled the dirty tricks. She only """"punishes"""" the victim of the dirty tricks. The perpetrator goes scot free. That's """"Wikipedia justice"""", as practiced by admin psc",1,en
"Gay Sex

Demiurge is always up for some hot gay sex.",1,en
"GILLIAM IS A FAT GAY WIKIPEDOGILLIAM IS A FAT GAY WIKIPEDOGILLIAM IS A FAT GAY WIKIPEDO 
 GILLIAM IS A FAT GAY WIKIPEDO 
 GILLIAM IS A FAT GAY WIKIPEDO 
 GILLIAM IS A FAT GAY WIKIPEDO 
 GILLIAM IS A FAT GAY WIKIPEDO 
 GILLIAM IS A FAT GAY WIKIPEDO 
 GILLIAM IS A FAT GAY WIKIPEDO 
 GILLIAM IS A FAT G",1,en
"::Foolish nonsense. I have never had to do something that stretched to the point of communicating with friends of friends to people on the other side of the earth. It's quite pathetic, actually, and Calton is an inconsiderable, selfish beast.",1,en
:Thanks.  He was being a real ass.  What's the best way to handle people like that?,1,en
"yeah 

but scientology is still a fucking joke.  70.92.103.13",1,en
THIS IS ALL FAKE DUMB NUTS!!!!,1,en
== YOU ARE A STUPID IDIOT ==,1,en
"Well, fuck you then.",1,en
"Deadelus is nothing but a filthy homosexual and a cyber-stalker. I think that he needs to be dragged around behind a pick up truck for a bit just to teach him some manners.  you thought u could get me banned, but ur worng.  lulz.  i have made many many accounts with many IPs so i can have moar lulz ",1,en
"""

If you see this message (Wikipedia's talk system is terrible), feel free to direct me to the appropriate response method, because those talkback tags are 100% confusing.

Anyway, I only edit pages with contributions I think will help (hence, the Code Lyoko comment), which is why my contribs page ",1,en
"Oh, yah, really? I hate already made WB 26 in Houston, Texas. Everytime I put WB 26 is changes, and I told them not to change this stupid WB 26.",1,en
"""
You are actually trying to goad me into an arguement.  How cute.  When you just said on your cute ANI post that we are wearing you out with our arguements.  As for that diff of your prefer versions, it would be the one before I reverted you...this one.  You didn't like the comprimise, so you rever",1,en
"I give u proof that dhoni is a rajput
chk it
http://my.opera.com/AaryanRajput/blog/.
You mother fucker you bastard u biased ronchos...the bastard gujjar suppporter..
I am a badgujjar and i am a rajput..why are u vandalising our histroy by removing my content..u suckdickeer..
Y u add contents about o",1,en
"He wasn't a Highland Scot, he was from Strathclyde, you utter spastic.",1,en
"Oh yeah? 

I say your mom escalates the situation with her face.
And you should be exorcised. All your base are belong to us.
God Double Bless.",1,en
BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is,1,en
only faggots block people.,1,en
"== Piss == 

 it is so piss fuckers",1,en
so wut u got asaulted boo hoo u probly luved gettin fuked in the ass by 2 hott gays,1,en
ur the greatest for saying that wikipedia sucks and i totally agree,1,en
"Hmm... 

Don't like you! 195.248.122.97",1,en
I also added a link to the site RobertZubrin.com but some tosser keeps deleting it. If I catch the dickhead I'll cut his fucking face off. Must be some loser who is jealous of Robert Zubrins success.,1,en
"I don't know, but DragonBall Z is absolutely stupid, and it should die.",1,en
"Your wrong stupid 

Your Vandilising carlos slim wiki your wrong his net worth is not 65.2 idiot.",1,en
"==  
 == I like poop! == 

 ==  == 
  ==",1,en
"== jftyfytfj == 

 penis heads are good for sucking nigas",1,en
sam fay is gay,1,en
"gonna get you... 

...you giant twat faced prick!!! 86.179.113.103",1,en
"== fudge packing dillholes == 

   Fuck you ,you fucking horr . You do apsalutly nothing for any one just go kill your self. You are a dirty little slut.",1,en
"Halfway decent map of what? You stupid cock-sucker 

96.48.13.234",1,en
"""

 moot is a faggot 

He claims you are a """"sock puppet of a disgusting tranny freak.""""

But honey I don't think that's true.

SO why don't we get drunk and screw!""",1,en
"Either way, I don't accept being treated like a peice of shit by a new user, there was no need for his anger to be directed towards me, I did nothing wrong.",1,en
djent is not a genre you 12 year old cunt. Fuck off,1,en
"SAME HERE!!! I fixed a spelling error in 'Homosexuality' and I get a 'Last Warning for Vandalisim' Whatsa the go? What, you hate Umpires or something you racist",1,en
"Articles for deletion/Fruit (slang) 

That queer queer Benjiboi virtually attacks you  in the discussion and you deem my response to it  an attack?  What I wrote is true; screw this political correctness bullshit. You're not only falling into her trap, you're diving into it.",1,en
"""
ok a direct quote from the page for fuck is """"Other uses are dysphemistic: The sexual connotation, usually connected to masturbation (in the case of """"go fuck yourself"""" or """"go fuck your ass"""") is invoked to incite additional disgust, or express anger or outrage. For example, """"Fuck that!"""", """"Fu",1,en
or unless u want to send me pics of u naked then i wont break up with u,1,en
I mean seriously: are you people brain damaged? Are you even native English speakers? Why is it so difficult for you to understand basic concepts of logic and apply them to the wikipedia rules? Where did you go to school? What rock did you crawl out from under?,1,en
"Canada will win! 

I'M BLOWING UP THE ENTIRE FUCKING WORLD EXCEPT FOR CANADA! HA! HA! HA! NOT EVEN THE UN WILL SURVIVE! CANADA KICKS ASS!",1,en
""":::::::::OK, let me clarify: I've never seen an objective scientist (as opposed to a biased pimp for the sex change industry, such as yourself) make such a claim. Remember, you've also compared the female sex drive to """"puttering around in a Yugo"""" (compared to the male's Ferrari), which already re",1,en
"Come on man, don't be a prick94.195.251.61",1,en
"Do ticks have assholes or what, i think they do but im not sure i was just wondering because that question has been bothering me for a while now.",1,en
"XxX
I have been watching you from a long long time. You are in danger my friend. I will show you my precious. We will fuck you i the ass.",1,en
JERK! i hate you!,1,en
""" 

 == A barnstar for you! == 

 {| style=""""background-color: #fdffe7; border: 1px solid #fceb92;"""" 
 |rowspan=""""2"""" style=""""vertical-align: middle; padding: 5px;"""" |  
 |style=""""font-size: x-large; padding: 3px 3px 0 3px; height: 1.5em;"""" | The Anti-Vandalism Barnstar 
 |- 
 |style=""""vertical-alig",1,en
I am going to eat your toes.,1,en
the vacuole is flaming gay,1,en
"You people are absolute fucking morons. You said find a source, I found it, now it's not good enough because it doesn't prove the matter once and for all as if that would even be possible. Whatever. It's because of people like you that other people don't bother editing Wikipedia. Grow a brain, each ",1,en
"What makes people want to shoot a defenceless animal? They are just pitiable, cruel pathetic bullies.",1,en
Kiss my fucker shit nuts,1,en
", Entertainment Attorney's, Exclusive Celebrites Scandels&sex; Scandels, Women Dat'Have Had Some Dick-You Know Some Penis-Stuck In Their Ass In There Lifetime.............",1,en
"Here's a question
Why is this page so blindly pro wikipedia. OH RIGHT. Hypocritical self righteousness ftw",1,en
":Thanks. From the title and my very quick glance, You are an idiot appeared to be a nonsense article.    ++",1,en
"""

i understand your apparent hatred towards my supposed vandalism, but my changing """"least"""" to """"fewest"""" is entirely legitimate since """"edits"""" is evidently discrete (you silly cow)""",1,en
"""

 Another personal attack from you? 

Now, besides your name-calls/personal attacks (""""ass"""", """"troll""""), you've accused me of writing something """"sexist"""", which is untrue, and offensive to me since I am not the sort of person that would not do that to anyone. You need to quit with the personal a",1,en
"ass neck 

Virtual Graffiti: hmm.. seems close.....um not sure.....um..wait yes you have an ass on your neck.

hahah; you are beyond a fool",1,en
"hey dick cheese: editing an article is not vandalism - I added pertinent content. if you don't like it, you are OBLIGATED to offer a sound explanation before labeling it vandalism. you appareny disagree with the content, but it is in no way vandalism 

Cheers",1,en
"""
  

Your request to be unblocked has been granted for the following reason(s):
 Geez, I feel for you brother.  Damn, that Cialis shit is off the hook.

Request handled by: 75.100.83.239  """,1,en
want to have sex with me?,1,en
"Fucking left-wing bastard 

You left-wing liberalist bastards are enemies of a free and righteous world and ought to be banned!",1,en
The two ugly sisters have landed.  Get lost you two.  Got harass someone else.,1,en
"how big is the ass of salafis 

i wonder as u r fanatical salafi how big is ur ass ,, when u go to blow urself in a terrorist attack . please take ur hatred with u to the hell with ur gay friend ibn laden",1,en
"I know I should commit suicide, but I'm not totally sure. I'm still thinking about joining the homosexual agenda and sucking cocks for a living. Perhaps that is my cup of tea? Hrm. Yeah. Sucking dicks is my bag.",1,en
I think you should unblock me because I was only pointing out that the Pashtun people were a bunch of AIDZ infected niggers. Why do you have them as a featured article? Fucking monkeys...,1,en
"""
 Correct that you haven't """"wandered off"""", correct that I didn't know you were addressing The Pink Oboe's entire editing history in the one diff to his talk page, and for """"cleaning house"""":  money > mouth > Stephan Schulz.  No way is this """"civility"""" business ever going to be anything but a dou",1,en
"F*CK YOU 

You moth*rfucker, if you want me to be rude so I will. I am no sockpuppet or vandal, you refuse to answer me without reason. You removed sourced data, assh*le, and I'm going to return it back. You're the vandal, not me.",1,en
The paranoia keeps me on edge as the foclian enters my head as the dust splinters my nose yellow powder drips from it like a hose i lick some off my finger tips to get the full effect im geeked up as shit so what the fuck is gonoing to happen next?,1,en
"I edited that page for a reason you fat son of a bitch. don't you ever change one of my edits, or I will come to your house, and i will cut you. Ass.",1,en
"LOLLAGAEF 
 \ 

  
 FUCK U JUSTIN TIMBERLAKE!",1,en
"Important Note Charles is a vandal, troll and malcontent- you can check his history for yourselves.Tim Foxworth",1,en
"::Tiptoey, your some kind of chump for Goeathean, to buy in and believe what any thing the obsessed nutty religious cheese ball has to say.  Wikpeidia truly what the critics say, the sum of all human garbage.",1,en
"Block 

Each real man puts balls on your stupid jewish solidarity. 213.87.137.64",1,en
"Take a look at the history page and how many times it's been edited 

This article needs semi-protection from the admins themselves! Our great history, the history of the one of the oldest european folks has been vandalized by a bunch of greek and turk morons who replace our original history with th",1,en
"Let me make it perfectly clear... 

...that you are not entitled to rape as you are far too ugly. 94.116.191.218",1,en
"No, you have proven to be. You never failed to strike me with arguments that would make a mongoloid faint. I'll go with uncivil and gloating because you deserve it. But you, however, refuse to acknowledge even your slightest faults, and that is pathetic and untrustworthy if anything. I'm done with y",1,en
STOP VANDALISING YOU IDIOT,1,en
"Reason for false info 

My cousin came to my house and was fucking with my wiki so I'm sorry for any false info on any pages",1,en
"You're wrong 

I am fucking not a vandal. So FUCK OFF!!!",1,en
